name,modelNumber,manufacturer,vendor,description,category,unit,tier,collection,color,finish,price,productUrl,imageUrl,sourceType,sourceWorkbook,sourceSheet,sourceRow,confidence
Toilet Kohler Santa Rosa,K-30811,Kohler,Ferguson,0.0 Toilet Kohler Santa Rosa  https://www.fergusonhome.com/kohler-k-30811/s1886088?uid=4458444 K-30811-0 512.897 Ferguson 2026-04-10 00:00:00 0.0,Toilet,ea,,,,,575.62,https://www.fergusonhome.com/kohler-k-30811/s1886088?uid=4458444,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,149 | 27 | 212 | 107 | 36 | 779,high
Santa Rosa Left Lever,K-30919,Kohler,Ferguson,0.0 Santa Rosa Left Lever  https://www.fergusonhome.com/kohler-k-30919-l/s1919646?uid=4534826 K-30919-L-BL 69.696 Ferguson 2026-04-10 00:00:00 0.0,,ea,,,,,69.70,https://www.fergusonhome.com/kohler-k-30919-l/s1919646?uid=4534826,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,150 | 28 | 108 | 37,high
Toilet Bowl,K-31588,Kohler,Ferguson,Toilet Bowl,Toilet,ea,,,,,158.90,https://www.fergusonhome.com/kohler-k-31588/s1728651?uid=4091631,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,151 | 148 | 109 | 221 | 246 | 142 | 111,high
Toilet  Bowl - Round,K-31589,Kohler,Ferguson,Toilet  Bowl - Round,Toilet,ea,,,,,231.00,https://www.fergusonhome.com/kohler-k-31589/s1764154?uid=4181546,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,152 | 55 | 61 | 64 | 110 | 36 | 44 | 50 | 53 | 60 | 56 | 434 | 440,high
Toilet - elongated Chair Height,K-31620,Kohler,Ferguson,Toilet - elongated Chair Height,Toilet,ea,,,,,425.08,https://www.fergusonhome.com/kohler-k-31620/s1808775?uid=4283423,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,154 | 155 | 156 | 157 | 81 | 147 | 149 | 191 | 112 | 20 | 84 | 245 | 247 | 76 | 66 | 705 | 706 | 748,high
Toilet Kohler Ciminron 1.6 Round  Chair Height,K-31640,Kohler,Ferguson,Add-ON  0.0 Toilet Kohler Ciminron 1.6 Round  Chair Height  https://www.fergusonhome.com/kohler-k-31640/s1808951?uid=4283712 K-31640-0 425.08400000000006 Ferguson  0.0,Uncategorized,ea,,,,,425.08,https://www.fergusonhome.com/kohler-k-31640/s1808951?uid=4283712,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Sheet1,14 | 23 | 158 | 5 | 113 | 10 | 13,high
TP Holder,K-35934,Kohler,Ferguson,TP Holder,,ea,,,,,30.91,https://www.fergusonhome.com/kohler-k-35934/s2026376?uid=4853029,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,159 | 155 | 114 | 222 | 253 | 147 | 115,high
Faucet Wide Spread or Single Match vanity top,K-35953,Kohler,BO Ferguson ordered Amazon  4/22,Faucet Wide Spread or Single Match vanity top,Faucet,ea,,,,,301.84,https://www.fergusonhome.com/kohler-k-35953-4/s1979782?uid=4852964&searchId=qhFj6cZz3O,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,160 | 144 | 115 | 223 | 241 | 140 | 109,high
(1) Faucet & Drain Kit,K-37889,Kohler,Ferguson,0.0 (1) Faucet & Drain Kit   https://www.fergusonhome.com/kohler-k-37889-4/s2068233?uid=5034096 K-37889-4-BL 481.94300000000004 Ferguson 2026-04-10 00:00:00 0.0,Faucet,ea,,,,,481.94,https://www.fergusonhome.com/kohler-k-37889-4/s2068233?uid=5034096,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,161 | 30 | 116 | 39 | 38,high
"Kohler Levity 74"" High x 59-5/8"" Wide Bypass Frameless Shower Door with Clear Glass",K-706015,Kohler,Home Depot (Freight),Shower Door -,Uncategorized,ea,,,black,black,877.14,https://www.fergusonhome.com/kohler-k-706015-l/s847083?uid=2180321,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Product Occurrences | Sheet1,21 | 38 | 162 | 163 | 17 | 115 | 117 | 118 | 224 | 193 | 22 | 112 | 23 | 91,high
Shower Diverter Valve,K-728,Kohler,Ferguson,Shower Diverter Valve,Shower,ea,,,,,204.17,https://www.fergusonhome.com/kohler-k-728-k/s563836?uid=1253173,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,164 | 53 | 119 | 225 | 42 | 58 | 54,high
Shower Diverter Valve,K-737,Kohler,Ferguson,Chrome 0.0 Shower Diverter Valve  https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369 K-737-K-NA 228.78900000000002 Ferguson 0.0,Shower,ea,,,chrome,chrome,228.79,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,165 | 205 | 120 | 188 | 140,high
"Shower Fixture / 8"" Rain Head",K-76464,Kohler,Ferguson,"Shower Fixture / 8"" Rain Head",Shower,ea,,,,,165.81,https://www.fergusonhome.com/kohler-k-76464-y/s1882332?uid=4453295,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,166 | 47 | 121 | 226 | 36 | 52 | 48,high
Shower Fixures / Valve,K-8304,Kohler,Ferguson,Shower Fixures / Valve,Shower,ea,,,,,126.96,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,167 | 168 | 46 | 152 | 190 | 122 | 27 | 35 | 250 | 51 | 47 | 707 | 747,high
K-8644-0,K-8644,Kohler,Home Depot,Kohler Shower Base 36x34  K-8644-0 https://www.homedepot.com/p/KOHLER-Rely-36-in-L-x-34-in-W-Alcove-Shower-Pan-Base-with-Center-Drain-in-White-K-8644-0/315752376 525.283125 Home Depot,Plumbing,ea,,,white,white,525.28,https://www.homedepot.com/p/KOHLER-Rely-36-in-L-x-34-in-W-Alcove-Shower-Pan-Base-with-Center-Drain-in-White-K-8644-0/315752376,,derived,Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Master | Raw Extract | Sheet1,123 | 258 | 233 | 164,high
K-9132-BN,K-9132,Kohler,Ferguson,Kohler Shower Drain  K-9132-BN https://www.fergusonhome.com/kohler-k-9132/s567087?uid=176032 127.52300000000001 ` Ferguson,Plumbing,ea,,,,,127.52,https://www.fergusonhome.com/kohler-k-9132/s567087?uid=176032,,derived,Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Master | Raw Extract | Sheet1,124 | 259 | 234 | 165,high
Shower Vacumn,K-9660,Kohler,Ferguson,Shower Vacumn,Shower,ea,,,,,52.25,https://www.fergusonhome.com/kohler-k-9660/s564929?uid=176525,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,169 | 51 | 125 | 227 | 40 | 56 | 52,high
Shower Elbow  - Awaken,K-98350,Kohler,Ferguson,Shower Elbow  - Awaken,Shower,ea,,,,,45.30,https://www.fergusonhome.com/kohler-k-98350/s946764?uid=2359596,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,170 | 50 | 126 | 228 | 39 | 55 | 51,high
"Lighted Medicine Cabinets - Over Sinks (2) 24""x30""",K-99007,Kohler,Ferguson,"False Lighted Medicine Cabinets - Over Sinks (2) 24""x30""  https://www.fergusonhome.com/kohler-k-99007-tlc/s1533945?uid=3597983 K-99007-TLC-NA 2349.38 Ferguson  2026-02-11 00:00:00 1.0",Sink,ea,,,,,2349.38,https://www.fergusonhome.com/kohler-k-99007-tlc/s1533945?uid=3597983,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,171 | 224 | 127 | 204 | 142,high
Shoer - Awaken Handshower Kit,K-99242,Kohler,Ferguson,Shoer - Awaken Handshower Kit,Shower,ea,,,,,199.90,https://www.fergusonhome.com/kohler-k-99242-y/s1888445?uid=4466346,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,172 | 49 | 128 | 229 | 38 | 54 | 50,high
Grab Bar,K-R27240,Kohler,Ferguson,0.0 Grab Bar  https://www.homedepot.com/p/KOHLER-Rubicon-9-in-Grab-Bar-in-Vibrant-Brushed-Nickel-K-R27240-BN/312230844 K-R27240-BN 45.52995 Ferguson  0.0 Left on office,Hardware,ea,,,,nickel,45.53,https://www.homedepot.com/p/KOHLER-Rubicon-9-in-Grab-Bar-in-Vibrant-Brushed-Nickel-K-R27240-BN/312230844,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,173 | 199 | 129 | 182 | 137,high
"Grab Bars 16""  Vertical at Entrance of Shower",K-R27241,Kohler,Home Depot,"Grab Bars 16""  Vertical at Entrance of Shower",Shower,ea,,,black,black,87.98,https://www.homedepot.com/p/KOHLER-Rubicon-16-in-Grab-Bar-in-Matte-Black-K-R27241-BL/312230831,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,174 | 175 | 122 | 179 | 130 | 28 | 201 | 283 | 119 | 95 | 732,high
"Grab Bar 24"" Hortizial undeer window",K-R27242,Kohler,Home Depot,"Grab Bar 24"" Hortizial undeer window",Hardware,ea,,,black,black,60.63,https://www.homedepot.com/p/KOHLER-Rubicon-24-in-Grab-Bar-in-Matte-Black-K-R27242-BL/313609400#overlay,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,176 | 177 | 123 | 178 | 131 | 132 | 29 | 202 | 282 | 120 | 167 | 96 | 731,high
Shower Diverter,K-T23509,Kohler,Ferguson,0.0 Shower Diverter  https://www.fergusonhome.com/kohler-k-t23509-4/s1742706?uid=4148210 K-T23509-4-CP 165.726 Ferguson 0.0,Shower,ea,,,,,165.73,https://www.fergusonhome.com/kohler-k-t23509-4/s1742706?uid=4148210,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,178 | 204 | 133 | 187 | 139,high
Shower Diverter Trim,K-T97091,Kohler,Ferguson,Shower Diverter Trim,Shower,ea,,,,,141.49,https://www.fergusonhome.com/kohler-k-t97091-4/s1649335?uid=4013737,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,179 | 52 | 134 | 230 | 41 | 57 | 53,high
Tub Shower Trim,K-T99763,Kohler,Ferguson,Bathroom Plumbing  0.0 Tub Shower Trim  https://www.fergusonhome.com/kohler-k-t99763-4g/s1682561?uid=4326090 K-T99763-4G-BL 584.4630000000001 Ferguson 2026-04-10 00:00:00 0.0,Shower,ea,,,,,584.46,https://www.fergusonhome.com/kohler-k-t99763-4g/s1682561?uid=4326090,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,180 | 23 | 135 | 32 | 33,high
Shower  Handle Trim,K-TS23501,Kohler,Ferguson,Bathroom Plumbing  0.0 Shower  Handle Trim  https://www.fergusonhome.com/kohler-k-ts23501-4/s1756423?uid=4157321 K-TS23501-4-CP 259.633 2661.83 Ferguson 0.0,Shower,ea,,,,,2661.83,https://www.fergusonhome.com/kohler-k-ts23501-4/s1756423?uid=4157321,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,181 | 202 | 136 | 185 | 138,high
Shower Trim,K-TS27043,Kohler,Ferguson,Shower Trim,Shower,ea,,,,,407.31,https://www.fergusonhome.com/kohler-k-ts27043-4/s1854449?uid=4388935,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,182 | 151 | 137 | 231 | 249 | 144 | 113,high
"Shower Head, Trim & Arm",K-TS27392,Kohler,Ferguson,"0.0 Shower Head, Trim & Arm  https://www.fergusonhome.com/kohler-k-ts27392-4g/s1866401?uid=4428129 K-TS27392-4G-BN 151.69 Ferguson 0.0",Shower,ea,,,,,151.69,https://www.fergusonhome.com/kohler-k-ts27392-4g/s1866401?uid=4428129,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,183 | 189 | 138 | 177 | 135,high
Shower Fixures / Trim,K-TS74042,Kohler,Ferguson,Shower Fixures / Trim,Shower,ea,,,,,61.07,https://www.fergusonhome.com/kohler-k-ts74042-4/s1657688?uid=3935114,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,184 | 45 | 139 | 232 | 34 | 50 | 46,high
Sink,K2209,Kohler,Ferguson,Sink,Sink,ea,,,,,99.01,https://www.fergusonhome.com/kohler-k-2209/s560373?uid=220794,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,185 | 174 | 140 | 233 | 273 | 163 | 126,high
Faucet -Kohler Crue 1.5 GPM Single Hole Pull Down Kitchen Faucet - Includes Escutcheon,K22972,Kohler,Ferguson,Faucet -Kohler Crue 1.5 GPM Single Hole Pull Down Kitchen Faucet - Includes Escutcheon https://www.fergusonhome.com/kohler-k-22972/s1730973?uid=4098135 K22972 500 575.179 517.869 Ferguson  2026-04-28 00:00:00 0.0,Faucet,ea,,,,,517.87,https://www.fergusonhome.com/kohler-k-22972/s1730973?uid=4098135,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,186 | 128 | 141 | 124 | 98,high
Toilet Seat,K26802,Kohler,Ferguson,Toilet Seat,Toilet,ea,,,,,55.52,https://www.fergusonhome.com/kohler-k-26802/s1921485?uid=4539318,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,187 | 177 | 142 | 234 | 277 | 166 | 130,high
Shower Head - Combo Retro Fit,K27118,Kohler,Ferguson,Shower Head - Combo Retro Fit,Shower,ea,,,,,1038.53,https://www.fergusonhome.com/kohler-k-27118-g/s1865987?uid=4410726,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,188 | 168 | 143 | 235 | 267 | 157 | 120,high
Tub Spout,K28563,Kohler,Ferguson,Tub Spout,Tub,ea,,,,,68.16,https://www.fergusonhome.com/kohler-k-28563/s1733720?uid=4101127,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,189 | 171 | 144 | 236 | 270 | 160 | 123,high
